time,volt
20-Jan-2021 (23:29:53.572965),10.000498317558955
20-Jan-2021 (23:29:55.376332),10.000498133960058
20-Jan-2021 (23:29:55.385309),10.000497856545982
20-Jan-2021 (23:29:57.119637),10.000497626926473
20-Jan-2021 (23:29:57.128635),10.000498516708161
20-Jan-2021 (23:29:58.932048),10.000498044737675
20-Jan-2021 (23:30:00.738899),10.000497995189447
20-Jan-2021 (23:30:00.748869),10.000497913632321
20-Jan-2021 (23:30:02.552520),10.000498293124005
20-Jan-2021 (23:30:02.562115),10.000498009809158
20-Jan-2021 (23:30:04.365902),10.000497952559156
20-Jan-2021 (23:30:06.103301),10.000498118896688
20-Jan-2021 (23:30:06.112279),10.000498349217528
20-Jan-2021 (23:30:07.915290),10.000498062166086
20-Jan-2021 (23:30:07.925264),10.000497958060233
20-Jan-2021 (23:30:09.728498),10.000497927846926
20-Jan-2021 (23:30:11.535047),10.000498278528642
20-Jan-2021 (23:30:11.544504),10.000498051224127
20-Jan-2021 (23:30:13.349053),10.000497998461416
20-Jan-2021 (23:30:13.362041),10.000498246350665
20-Jan-2021 (23:30:15.091943),10.000497862847128
20-Jan-2021 (23:30:15.100919),10.000497482589186
20-Jan-2021 (23:30:16.904811),10.00049732181698
20-Jan-2021 (23:30:18.711879),10.000497496030771
20-Jan-2021 (23:30:18.721022),10.00049805879673
20-Jan-2021 (23:30:20.524287),10.00049840823472
20-Jan-2021 (23:30:20.534269),10.000498276834493
20-Jan-2021 (23:30:22.336930),10.000498477834752
20-Jan-2021 (23:30:24.075056),10.000498308272592
20-Jan-2021 (23:30:24.084994),10.000498157747101
20-Jan-2021 (23:30:25.888438),10.000498484737811
20-Jan-2021 (23:30:25.897414),10.000498930381045
20-Jan-2021 (23:30:27.699772),10.000498032769082
20-Jan-2021 (23:30:27.710743),10.000498041591499
20-Jan-2021 (23:30:29.513291),10.000498269303822
20-Jan-2021 (23:30:31.321125),10.000498072216676
20-Jan-2021 (23:30:31.331100),10.000497712410233
20-Jan-2021 (23:30:33.064831),10.000497873575375
20-Jan-2021 (23:30:33.073813),10.000497680282304
20-Jan-2021 (23:30:34.877867),10.000498322147017
20-Jan-2021 (23:30:36.685006),10.000497853308506
20-Jan-2021 (23:30:36.693982),10.000497864773923
20-Jan-2021 (23:30:38.497773),10.000498234509896
20-Jan-2021 (23:30:38.508306),10.000498059954566
20-Jan-2021 (23:30:40.310089),10.000497779983379
20-Jan-2021 (23:30:42.117575),10.000498008652675
20-Jan-2021 (23:30:42.126813),10.000498357333878
20-Jan-2021 (23:30:43.860421),10.000498616624299
20-Jan-2021 (23:30:43.870394),10.000498150191408
20-Jan-2021 (23:30:45.672760),10.0004980508853
20-Jan-2021 (23:30:45.682240),10.000498393566989
20-Jan-2021 (23:30:47.485970),10.000498677513507
20-Jan-2021 (23:30:49.293929),10.000498593947073
20-Jan-2021 (23:30:49.302904),10.000498352371821
20-Jan-2021 (23:30:51.105938),10.000498643439167
